Election Year,Total Votes,Municipality,PA Senate Candidate,PA Senate Candidate Party,PA Senate District Prop,PA Senate Office Prop,PA Senate Office Votes,PA Senate Precinct Prop,PA Senate Precinct Votes,POTUS Candidate,POTUS Candidate Party,POTUS District Prop,POTUS Office Prop,POTUS Office Votes,POTUS Precinct Prop,POTUS Precinct Votes,Precinct,Total Turnout,US Senate Candidate,US Senate Candidate Party,US Senate District Prop,US Senate Office Prop,US Senate Office Votes,US Senate Precinct Prop,US Senate Precinct Votes,GEOID
2016,1284,E Huntingdon Twp,NA,NA,NA,100,112790,NA,NA,Donald J Trump,R,7.058700865,32.52,116522,24.08395589,677,East Huntingdon Township Whites,73.91,Edward T Clifford III,L,0.343074968,4.82,9745,1.185510428,54,42129450
2016,1284,E Huntingdon Twp,NA,NA,NA,100,112790,NA,NA,Darrell L Castle,C,0.041705766,0.3,557,0.142298115,4,East Huntingdon Township Whites,73.91,Katie McGinty,D,1.537484117,34.88,62981,5.31284303,242,42129450
2016,1284,E Huntingdon Twp,NA,NA,NA,100,112790,NA,NA,Jill Stein,GRN,0.031279324,NA,945,0.106723586,3,East Huntingdon Township Whites,73.91,Pat Toomey,R,3.907242694,59.55,107532,13.50164654,615,42129450
2016,1284,E Huntingdon Twp,NA,NA,NA,100,112790,NA,NA,Gary Johnson,L,0.198102388,2.38,4367,0.675916044,19,East Huntingdon Township Whites,73.91,Edward T Clifford III,L,0.343074968,4.82,9745,1.185510428,54,42129450
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Hillary Clinton,D,15.5952381,32.52,59669,15.5952381,131,East Vandergrift Borough,71.9,Katie McGinty,D,9.816849817,34.88,62981,9.816849817,134,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Donald J Trump,R,17.14285714,32.52,116522,17.14285714,144,East Vandergrift Borough,71.9,Pat Toomey,R,8.937728938,59.55,107532,8.937728938,122,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Darrell L Castle,C,0.119047619,0.3,557,0.119047619,1,East Vandergrift Borough,71.9,Edward T Clifford III,L,1.245421245,4.82,9745,1.245421245,17,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Jill Stein,GRN,0.357142857,NA,281,0.357142857,3,East Vandergrift Borough,71.9,Katie McGinty,D,9.816849817,34.88,62981,9.816849817,134,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Gary Johnson,L,0.119047619,2.38,4367,0.119047619,1,East Vandergrift Borough,71.9,Pat Toomey,R,8.937728938,59.55,107532,8.937728938,122,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Hillary Clinton,D,15.5952381,32.52,59669,15.5952381,131,East Vandergrift Borough,71.9,Edward T Clifford III,L,1.245421245,4.82,9745,1.245421245,17,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Donald J Trump,R,17.14285714,32.52,116522,17.14285714,144,East Vandergrift Borough,71.9,Katie McGinty,D,9.816849817,34.88,62981,9.816849817,134,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Darrell L Castle,C,0.119047619,0.3,557,0.119047619,1,East Vandergrift Borough,71.9,Pat Toomey,R,8.937728938,59.55,107532,8.937728938,122,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Jill Stein,GRN,0.357142857,NA,281,0.357142857,3,East Vandergrift Borough,71.9,Edward T Clifford III,L,1.245421245,4.82,9745,1.245421245,17,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Gary Johnson,L,0.119047619,2.38,4367,0.119047619,1,East Vandergrift Borough,71.9,Katie McGinty,D,9.816849817,34.88,62981,9.816849817,134,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Hillary Clinton,D,15.5952381,32.52,59669,15.5952381,131,East Vandergrift Borough,71.9,Pat Toomey,R,8.937728938,59.55,107532,8.937728938,122,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Donald J Trump,R,17.14285714,32.52,116522,17.14285714,144,East Vandergrift Borough,71.9,Edward T Clifford III,L,1.245421245,4.82,9745,1.245421245,17,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Darrell L Castle,C,0.119047619,0.3,557,0.119047619,1,East Vandergrift Borough,71.9,Katie McGinty,D,9.816849817,34.88,62981,9.816849817,134,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Jill Stein,GRN,0.357142857,NA,281,0.357142857,3,East Vandergrift Borough,71.9,Pat Toomey,R,8.937728938,59.55,107532,8.937728938,122,42129460
2016,395,E Vandergrift Borough,James R Brewster,DEM,6.666666667,100,112790,6.666666667,211,Gary Johnson,L,0.119047619,2.38,4367,0.119047619,1,East Vandergrift Borough,71.9,Edward T Clifford III,L,1.245421245,4.82,9745,1.245421245,17,42129460
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Hillary Clinton,D,10.50347222,32.52,59669,10.50347222,121,Export Borough,67.89,Katie McGinty,D,7.434554974,34.88,62981,7.434554974,142,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Donald J Trump,R,21.52777778,32.52,116522,21.52777778,248,Export Borough,67.89,Pat Toomey,R,11.41361257,59.55,107532,11.41361257,218,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Darrell L Castle,C,0,0.3,557,0,0,Export Borough,67.89,Edward T Clifford III,L,1.151832461,4.82,9745,1.151832461,22,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Jill Stein,GRN,0.347222222,NA,389,0.347222222,4,Export Borough,67.89,Katie McGinty,D,7.434554974,34.88,62981,7.434554974,142,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Gary Johnson,L,0.954861111,2.38,4367,0.954861111,11,Export Borough,67.89,Pat Toomey,R,11.41361257,59.55,107532,11.41361257,218,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Hillary Clinton,D,10.50347222,32.52,59669,10.50347222,121,Export Borough,67.89,Edward T Clifford III,L,1.151832461,4.82,9745,1.151832461,22,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Donald J Trump,R,21.52777778,32.52,116522,21.52777778,248,Export Borough,67.89,Katie McGinty,D,7.434554974,34.88,62981,7.434554974,142,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Darrell L Castle,C,0,0.3,557,0,0,Export Borough,67.89,Pat Toomey,R,11.41361257,59.55,107532,11.41361257,218,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Jill Stein,GRN,0.347222222,NA,389,0.347222222,4,Export Borough,67.89,Edward T Clifford III,L,1.151832461,4.82,9745,1.151832461,22,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Gary Johnson,L,0.954861111,2.38,4367,0.954861111,11,Export Borough,67.89,Katie McGinty,D,7.434554974,34.88,62981,7.434554974,142,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Hillary Clinton,D,10.50347222,32.52,59669,10.50347222,121,Export Borough,67.89,Pat Toomey,R,11.41361257,59.55,107532,11.41361257,218,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Donald J Trump,R,21.52777778,32.52,116522,21.52777778,248,Export Borough,67.89,Edward T Clifford III,L,1.151832461,4.82,9745,1.151832461,22,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Darrell L Castle,C,0,0.3,557,0,0,Export Borough,67.89,Katie McGinty,D,7.434554974,34.88,62981,7.434554974,142,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Jill Stein,GRN,0.347222222,NA,389,0.347222222,4,Export Borough,67.89,Pat Toomey,R,11.41361257,59.55,107532,11.41361257,218,42129470
2016,573,Export Borough,Tony DeLoreto,DEM,6.666666667,100,112790,6.666666667,143,Gary Johnson,L,0.954861111,2.38,4367,0.954861111,11,Export Borough,67.89,Edward T Clifford III,L,1.151832461,4.82,9745,1.151832461,22,42129470
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Hillary Clinton,D,1.551155116,32.52,59669,5.934343434,47,Fairfield Township Fairfield,72.78,Katie McGinty,D,1.30260521,34.88,62981,4.942965779,65,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Donald J Trump,R,6.831683168,32.52,116522,26.13636364,207,Fairfield Township Fairfield,72.78,Pat Toomey,R,3.426853707,59.55,107532,13.00380228,171,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Darrell L Castle,C,0.0330033,0.3,557,0.126262626,1,Fairfield Township Fairfield,72.78,Edward T Clifford III,L,0.541082164,4.82,9745,2.053231939,27,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Jill Stein,GRN,0.0330033,NA,267,0.126262626,1,Fairfield Township Fairfield,72.78,Katie McGinty,D,1.30260521,34.88,62981,4.942965779,65,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Gary Johnson,L,0.264026403,2.38,4367,1.01010101,8,Fairfield Township Fairfield,72.78,Pat Toomey,R,3.426853707,59.55,107532,13.00380228,171,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Hillary Clinton,D,1.551155116,32.52,59669,5.934343434,47,Fairfield Township Fairfield,72.78,Edward T Clifford III,L,0.541082164,4.82,9745,2.053231939,27,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Donald J Trump,R,6.831683168,32.52,116522,26.13636364,207,Fairfield Township Fairfield,72.78,Katie McGinty,D,1.30260521,34.88,62981,4.942965779,65,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Darrell L Castle,C,0.0330033,0.3,557,0.126262626,1,Fairfield Township Fairfield,72.78,Pat Toomey,R,3.426853707,59.55,107532,13.00380228,171,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Jill Stein,GRN,0.0330033,NA,267,0.126262626,1,Fairfield Township Fairfield,72.78,Edward T Clifford III,L,0.541082164,4.82,9745,2.053231939,27,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Gary Johnson,L,0.264026403,2.38,4367,1.01010101,8,Fairfield Township Fairfield,72.78,Katie McGinty,D,1.30260521,34.88,62981,4.942965779,65,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Hillary Clinton,D,1.551155116,32.52,59669,5.934343434,47,Fairfield Township Fairfield,72.78,Pat Toomey,R,3.426853707,59.55,107532,13.00380228,171,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Donald J Trump,R,6.831683168,32.52,116522,26.13636364,207,Fairfield Township Fairfield,72.78,Edward T Clifford III,L,0.541082164,4.82,9745,2.053231939,27,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Darrell L Castle,C,0.0330033,0.3,557,0.126262626,1,Fairfield Township Fairfield,72.78,Katie McGinty,D,1.30260521,34.88,62981,4.942965779,65,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Jill Stein,GRN,0.0330033,NA,267,0.126262626,1,Fairfield Township Fairfield,72.78,Pat Toomey,R,3.426853707,59.55,107532,13.00380228,171,42129480
2016,371,Fairfield Twp,Kim Ward,R,1.735261402,100,112790,6.666666667,234,Gary Johnson,L,0.264026403,2.38,4367,1.01010101,8,Fairfield Township Fairfield,72.78,Edward T Clifford III,L,0.541082164,4.82,9745,2.053231939,27,42129480
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Hillary Clinton,D,1.683168317,32.52,59669,7.981220657,51,Fairfield Township North Fairfield,67.39,Katie McGinty,D,1.402805611,34.88,62981,6.572769953,70,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Donald J Trump,R,5.115511551,32.52,116522,24.25665102,155,Fairfield Township North Fairfield,67.39,Pat Toomey,R,2.625250501,59.55,107532,12.30046948,131,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Darrell L Castle,C,0,0.3,557,0,0,Fairfield Township North Fairfield,67.39,Edward T Clifford III,L,0.240480962,4.82,9745,1.126760563,12,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Jill Stein,GRN,0.099009901,NA,216,0.469483568,3,Fairfield Township North Fairfield,67.39,Katie McGinty,D,1.402805611,34.88,62981,6.572769953,70,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Gary Johnson,L,0.132013201,2.38,4367,0.625978091,4,Fairfield Township North Fairfield,67.39,Pat Toomey,R,2.625250501,59.55,107532,12.30046948,131,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Hillary Clinton,D,1.683168317,32.52,59669,7.981220657,51,Fairfield Township North Fairfield,67.39,Edward T Clifford III,L,0.240480962,4.82,9745,1.126760563,12,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Donald J Trump,R,5.115511551,32.52,116522,24.25665102,155,Fairfield Township North Fairfield,67.39,Katie McGinty,D,1.402805611,34.88,62981,6.572769953,70,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Darrell L Castle,C,0,0.3,557,0,0,Fairfield Township North Fairfield,67.39,Pat Toomey,R,2.625250501,59.55,107532,12.30046948,131,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Jill Stein,GRN,0.099009901,NA,216,0.469483568,3,Fairfield Township North Fairfield,67.39,Edward T Clifford III,L,0.240480962,4.82,9745,1.126760563,12,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Gary Johnson,L,0.132013201,2.38,4367,0.625978091,4,Fairfield Township North Fairfield,67.39,Katie McGinty,D,1.402805611,34.88,62981,6.572769953,70,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Hillary Clinton,D,1.683168317,32.52,59669,7.981220657,51,Fairfield Township North Fairfield,67.39,Pat Toomey,R,2.625250501,59.55,107532,12.30046948,131,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Donald J Trump,R,5.115511551,32.52,116522,24.25665102,155,Fairfield Township North Fairfield,67.39,Edward T Clifford III,L,0.240480962,4.82,9745,1.126760563,12,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Darrell L Castle,C,0,0.3,557,0,0,Fairfield Township North Fairfield,67.39,Katie McGinty,D,1.402805611,34.88,62981,6.572769953,70,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Jill Stein,GRN,0.099009901,NA,216,0.469483568,3,Fairfield Township North Fairfield,67.39,Pat Toomey,R,2.625250501,59.55,107532,12.30046948,131,42129490
2016,322,Fairfield Twp,Kim Ward,R,1.371894698,100,112790,6.666666667,185,Gary Johnson,L,0.132013201,2.38,4367,0.625978091,4,Fairfield Township North Fairfield,67.39,Edward T Clifford III,L,0.240480962,4.82,9745,1.126760563,12,42129490
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Hillary Clinton,D,3.696369637,32.52,59669,7.004377736,112,Fairfield Township South Fairfield,77.41,Katie McGinty,D,2.424849699,34.88,62981,4.636015326,121,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Donald J Trump,R,13.20132013,32.52,116522,25.01563477,400,Fairfield Township South Fairfield,77.41,Pat Toomey,R,7.274549098,59.55,107532,13.90804598,363,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Darrell L Castle,C,0.0330033,0.3,557,0.062539087,1,Fairfield Township South Fairfield,77.41,Edward T Clifford III,L,0.761523046,4.82,9745,1.455938697,38,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Jill Stein,GRN,0.132013201,NA,536,0.250156348,4,Fairfield Township South Fairfield,77.41,Katie McGinty,D,2.424849699,34.88,62981,4.636015326,121,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Gary Johnson,L,0.528052805,2.38,4367,1.000625391,16,Fairfield Township South Fairfield,77.41,Pat Toomey,R,7.274549098,59.55,107532,13.90804598,363,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Hillary Clinton,D,3.696369637,32.52,59669,7.004377736,112,Fairfield Township South Fairfield,77.41,Edward T Clifford III,L,0.761523046,4.82,9745,1.455938697,38,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Donald J Trump,R,13.20132013,32.52,116522,25.01563477,400,Fairfield Township South Fairfield,77.41,Katie McGinty,D,2.424849699,34.88,62981,4.636015326,121,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Darrell L Castle,C,0.0330033,0.3,557,0.062539087,1,Fairfield Township South Fairfield,77.41,Pat Toomey,R,7.274549098,59.55,107532,13.90804598,363,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Jill Stein,GRN,0.132013201,NA,536,0.250156348,4,Fairfield Township South Fairfield,77.41,Edward T Clifford III,L,0.761523046,4.82,9745,1.455938697,38,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Gary Johnson,L,0.528052805,2.38,4367,1.000625391,16,Fairfield Township South Fairfield,77.41,Katie McGinty,D,2.424849699,34.88,62981,4.636015326,121,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Hillary Clinton,D,3.696369637,32.52,59669,7.004377736,112,Fairfield Township South Fairfield,77.41,Pat Toomey,R,7.274549098,59.55,107532,13.90804598,363,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Donald J Trump,R,13.20132013,32.52,116522,25.01563477,400,Fairfield Township South Fairfield,77.41,Edward T Clifford III,L,0.761523046,4.82,9745,1.455938697,38,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Darrell L Castle,C,0.0330033,0.3,557,0.062539087,1,Fairfield Township South Fairfield,77.41,Katie McGinty,D,2.424849699,34.88,62981,4.636015326,121,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Jill Stein,GRN,0.132013201,NA,536,0.250156348,4,Fairfield Township South Fairfield,77.41,Pat Toomey,R,7.274549098,59.55,107532,13.90804598,363,42129500
2016,695,Fairfield Twp,Kim Ward,R,3.559510567,100,112790,6.666666667,480,Gary Johnson,L,0.528052805,2.38,4367,1.000625391,16,Fairfield Township South Fairfield,77.41,Edward T Clifford III,L,0.761523046,4.82,9745,1.455938697,38,42129500
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Hillary Clinton,D,0.439716312,32.52,59669,15.5,93,Greensburg Ward 1 Precinct 1,59.25,Katie McGinty,D,0.286574008,34.88,62981,10.05025126,100,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Donald J Trump,R,0.449172577,32.52,116522,15.83333333,95,Greensburg Ward 1 Precinct 1,59.25,Pat Toomey,R,0.249319387,59.55,107532,8.743718593,87,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Darrell L Castle,C,0.004728132,0.3,557,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Edward T Clifford III,L,0.034388881,4.82,9745,1.206030151,12,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Jill Stein,GRN,0.004728132,NA,203,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Katie McGinty,D,0.286574008,34.88,62981,10.05025126,100,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Gary Johnson,L,0.047281324,2.38,4367,1.666666667,10,Greensburg Ward 1 Precinct 1,59.25,Pat Toomey,R,0.249319387,59.55,107532,8.743718593,87,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Hillary Clinton,D,0.439716312,32.52,59669,15.5,93,Greensburg Ward 1 Precinct 1,59.25,Edward T Clifford III,L,0.034388881,4.82,9745,1.206030151,12,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Donald J Trump,R,0.449172577,32.52,116522,15.83333333,95,Greensburg Ward 1 Precinct 1,59.25,Katie McGinty,D,0.286574008,34.88,62981,10.05025126,100,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Darrell L Castle,C,0.004728132,0.3,557,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Pat Toomey,R,0.249319387,59.55,107532,8.743718593,87,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Jill Stein,GRN,0.004728132,NA,203,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Edward T Clifford III,L,0.034388881,4.82,9745,1.206030151,12,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Gary Johnson,L,0.047281324,2.38,4367,1.666666667,10,Greensburg Ward 1 Precinct 1,59.25,Katie McGinty,D,0.286574008,34.88,62981,10.05025126,100,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Hillary Clinton,D,0.439716312,32.52,59669,15.5,93,Greensburg Ward 1 Precinct 1,59.25,Pat Toomey,R,0.249319387,59.55,107532,8.743718593,87,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Donald J Trump,R,0.449172577,32.52,116522,15.83333333,95,Greensburg Ward 1 Precinct 1,59.25,Edward T Clifford III,L,0.034388881,4.82,9745,1.206030151,12,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Darrell L Castle,C,0.004728132,0.3,557,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Katie McGinty,D,0.286574008,34.88,62981,10.05025126,100,42129510
2016,346,Greensburg,Kim Ward,R,0.201122049,100,112790,6.666666667,190,Jill Stein,GRN,0.004728132,NA,203,0.166666667,1,Greensburg Ward 1 Precinct 1,59.25,Pat Toomey,R,0.249319387,59.55,107532,8.743718593,87,42129510
